path,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,flatness_mean,flatness_std,mos,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02509_chp_0004_reader_00869_10_seg_live_phone_134.wav,925.6455102682652,301.3560255493414,851.499709694814,216.75594371666767,1782.4964387464388,758.5812749113633,0.0010055009042844176,0.0059546236880123615,2.6,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02509_chp_0004_reader_00869_10_seg_live_skype_134.wav,1260.1639823149308,770.2474485209095,1404.0126350112298,505.76654355013505,2497.5071225071224,1666.0161377185782,0.007748981937766075,0.015463427640497684,2.25,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02558_chp_0020_reader_02639_25_seg_live_phone_135.wav,971.7637065684593,411.8266748625666,894.2913172086843,227.600399167794,1886.1211197339246,837.6717761085328,0.0006472878740169108,0.0019252945203334093,3.4,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02558_chp_0020_reader_02639_25_seg_live_skype_135.wav,1099.8252043543241,700.5732724804086,1211.8493711725223,431.41648720527456,2204.025776053215,1417.639212371927,0.0052102068439126015,0.01166431326419115,3.2,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02559_chp_0016_reader_07567_16_seg_live_phone_136.wav,953.8265713298056,357.8108911670874,879.8412414343172,200.65085732755256,1948.527119700748,764.8350631274352,0.0007128192228265107,0.0017639989964663982,2.6,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02559_chp_0016_reader_07567_16_seg_live_skype_136.wav,1241.5405682381338,839.9383615454797,1375.152780810276,453.67551553421475,2423.7453241895264,1545.3111297923128,0.01256797555834055,0.02404092624783516,2.6,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02564_chp_0003_reader_03473_16_seg_live_phone_137.wav,986.8420256663172,458.57330973466884,856.7712080953086,264.16284981537683,1873.2193732193732,925.5475617368736,0.001049847574904561,0.0018710697768256068,2.6,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02564_chp_0003_reader_03473_16_seg_live_skype_137.wav,1321.0988003065402,716.6448566966753,1388.6485687847214,354.70723866052765,2471.1093304843303,1384.5691865293397,0.01926657184958458,0.03191547095775604,2.2,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02578_chp_0013_reader_11713_5_seg_live_phone_138.wav,924.6518958801835,416.8685166988601,854.9576958258929,241.60392723142803,1767.6122194513716,911.9006327769021,0.0009854877134785056,0.002090676687657833,2.6,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02578_chp_0013_reader_11713_5_seg_live_skype_138.wav,1140.8949091884851,937.2832343444744,1200.3389527374402,471.0436279525556,2029.340710723192,1619.0456060287272,0.007988900877535343,0.014751424081623554,2.0,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02588_chp_0004_reader_02990_8_seg_live_phone_139.wav,945.519226304203,477.6257745839582,843.7855262645608,243.2379826459119,1750.0,890.1519930275297,0.0011862133396789432,0.0024806105066090822,3.0,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02588_chp_0004_reader_02990_8_seg_live_skype_139.wav,1283.905045693385,1110.010482556403,1285.490370459641,478.1513550232579,2182.4697293447293,1849.678523268731,0.012453085742890835,0.021889202296733856,2.6,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02592_chp_0004_reader_03417_0_seg_live_phone_140.wav,1070.9684392670301,388.0815627302016,956.2726051017382,177.7178847429372,2118.8045511221944,774.8757869102785,0.0013975787442177534,0.0026063350960612297,2.625,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02592_chp_0004_reader_03417_0_seg_live_skype_140.wav,1350.2726561588752,840.2271708652461,1369.691171212551,347.55301021358093,2578.125,1385.8861701247392,0.011954514309763908,0.018220040947198868,3.2,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02598_chp_0009_reader_02276_10_seg_live_phone_141.wav,949.0548344153966,445.83812917548636,852.3740593142238,241.74706481133194,1741.4857784431138,933.6999455269549,0.0011934420326724648,0.002549197990447283,2.125,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02598_chp_0009_reader_02276_10_seg_live_skype_141.wav,1252.7293239120838,888.0313671245108,1284.8714048064364,490.4373911601509,2262.256736526946,1683.7065435479565,0.009272427298128605,0.01595860905945301,2.875,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02609_chp_0001_reader_04890_16_seg_live_phone_142.wav,1047.0510601676335,399.0694286225425,853.534703276597,233.42712436404145,1927.6726289517471,749.6728523140383,0.0008755621965974569,0.0017159022390842438,2.5,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02609_chp_0001_reader_04890_16_seg_live_skype_142.wav,1266.3422625338812,798.1692366809422,1249.1427216205382,427.85994717959574,2262.9731697171383,1427.543578313229,0.012364312075078487,0.025298822671175003,2.0,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02626_chp_0011_reader_02655_17_seg_live_phone_144.wav,923.3142171160231,481.6580024914196,810.3094277054709,295.3362208709321,1628.8283475783476,1016.6941586347946,0.0012253797613084316,0.0018060520524159074,1.77777777777778,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02626_chp_0011_reader_02655_17_seg_live_skype_144.wav,1262.8342430265309,791.5709566513387,1309.5562655682602,430.0121441914818,2243.3671652421654,1568.3428303648568,0.020773259922862053,0.03163648396730423,1.4,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02635_chp_0024_reader_11421_21_seg_live_phone_145.wav,1043.3239883767246,527.5909149017099,868.7423350241514,267.2382285155655,1878.383190883191,1002.100305653773,0.0014673311961814761,0.002572430530562997,2.4,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02635_chp_0024_reader_11421_21_seg_live_skype_145.wav,1209.0456241440784,806.7116451102248,1265.9745439807195,464.36112258470894,2138.043091168091,1528.2314096727357,0.013973594643175602,0.02218044549226761,2.2,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02652_chp_0011_reader_06032_3_seg_live_phone_146.wav,1227.7171567719686,556.9511974448109,937.8196152760979,236.75328285452093,2203.6921506352087,922.4314745454925,0.0014530079206451774,0.002430183347314596,2.8,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02652_chp_0011_reader_06032_3_seg_live_skype_146.wav,1920.181867600398,1388.8349470926198,1554.040121802961,467.8141431598127,3318.568511796733,2008.2109153121169,0.02410292439162731,0.03234834596514702,3.0,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02657_chp_0001_reader_06038_23_seg_live_phone_147.wav,1156.6834416259264,441.49956158349374,973.4312593536501,189.69481224462677,2260.6037924151697,743.899862888868,0.0012210813583806157,0.002105977153405547,3.0,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02657_chp_0001_reader_06038_23_seg_live_skype_147.wav,1373.7645659048958,956.0893657800888,1342.6306008376775,433.40135941695695,2630.6761477045907,1518.3719865758171,0.011656374670565128,0.022485530003905296,2.5,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02668_chp_0001_reader_06016_42_seg_live_phone_148.wav,805.4247381609176,396.3788285267515,728.3274251291774,263.798398906145,1366.9871794871794,910.622591624122,0.0012620713096112013,0.0026095856446772814,2.6,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02668_chp_0001_reader_06016_42_seg_live_skype_148.wav,1286.4177077749803,1167.9982283915776,1327.83642873131,465.2908656481503,2078.7482193732194,1911.0926709551964,0.012045205570757389,0.022816259413957596,2.6,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02684_chp_0005_reader_02521_31_seg_live_phone_149.wav,971.4707205484387,460.11747156651217,824.1191731442956,245.35227044326524,1787.5737295825772,895.6469766520986,0.0010357298888266087,0.0027712699957191944,2.6,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02684_chp_0005_reader_02521_31_seg_live_skype_149.wav,1267.510949852678,1061.826534838789,1270.429485711584,532.9352871768716,2224.6483666061704,1889.8597168340866,0.015811650082468987,0.029636548832058907,3.22222222222222,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02690_chp_0026_reader_02994_2_seg_live_phone_150.wav,1062.369547147124,361.49332306948776,868.254622769418,210.49674470338442,1978.8236027944113,698.7945204792609,0.001103478716686368,0.00191738351713866,2.71428571428571,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02690_chp_0026_reader_02994_2_seg_live_skype_150.wav,1098.3167359248969,498.3481210241623,1177.937165877214,293.52838102591267,1914.2340319361278,908.8309158486556,0.005957110784947872,0.008145121857523918,3.0,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02788_chp_0014_reader_09450_33_seg_live_phone_152.wav,973.9902893889893,520.6536629169262,868.2134109884795,231.84312766982026,1822.4573627287853,937.6375482162337,0.0009029520442709327,0.002089393325150013,2.6,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02788_chp_0014_reader_09450_33_seg_live_skype_152.wav,1216.8384442859547,976.7343292392361,1276.3936768104566,462.28628380047564,2141.8209234608985,1688.8495057481423,0.012739257887005806,0.020915798842906952,2.8,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02857_chp_0004_reader_00061_10_seg_live_phone_154.wav,1081.0172866848134,366.4765524515942,943.8029499679084,201.39324766709376,2141.24886569873,795.89136562301,0.001287592574954033,0.00213163741864264,3.2,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02857_chp_0004_reader_00061_10_seg_live_skype_154.wav,1425.9922001103012,907.7386146765648,1334.5447535464339,347.4478832477461,2628.7999092558985,1365.0672504856489,0.012796042487025261,0.019028745591640472,3.25,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02886_chp_0006_reader_01614_11_seg_live_phone_157.wav,1165.4199535598818,297.9899271479541,935.6230391803551,180.19703148887214,2231.619176372712,598.6276766271243,0.0007789898663759232,0.002151035936549306,2.8,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02886_chp_0006_reader_01614_11_seg_live_skype_157.wav,1670.651304441251,670.728624939487,1507.2592813976626,336.5340673165886,3184.9781613976706,1214.1645574865026,0.015105304308235645,0.020113294944167137,2.8,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02889_chp_0004_reader_11139_48_seg_live_phone_158.wav,940.7934878665592,396.2171845657285,871.1317495466856,233.42807389148075,1799.8378243512975,848.0576197662338,0.0009874000679701567,0.001870304811745882,2.8,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02889_chp_0004_reader_11139_48_seg_live_skype_158.wav,1291.2939201755325,823.8462899069725,1364.3871713164035,434.13573841122076,2435.067365269461,1500.49824616005,0.013039411045610905,0.021370336413383484,2.5,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02919_chp_0022_reader_03491_24_seg_live_phone_160.wav,883.0924021641699,416.4340921124862,797.2557280009871,269.24158941433313,1640.7288205980067,857.5547898686119,0.00038543491973541677,0.0014909501187503338,2.8,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02919_chp_0022_reader_03491_24_seg_live_skype_160.wav,1061.1879432729136,769.2450924830009,1205.3103692137174,413.80771773618136,1889.0676910299003,1456.823788166574,0.006713554263114929,0.017296798527240753,2.4,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02922_chp_0034_reader_06496_26_seg_live_phone_161.wav,762.5123073823454,370.5752197517627,720.9893145762893,245.07792029093454,1268.0264471057885,858.7499330591494,0.0007863814826123416,0.001899945200420916,2.2,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02922_chp_0034_reader_06496_26_seg_live_skype_161.wav,1018.924294337862,756.2666087562691,1185.7498457587726,510.9209426116681,1762.4126746506986,1606.9094137911975,0.006233538966625929,0.013710922561585903,2.2,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02939_chp_0000_reader_08101_31_seg_live_phone_162.wav,1098.2824143680218,462.52234667518513,934.7619150197289,230.95820649576476,2096.7294900221727,832.0113778384418,0.0010346362832933664,0.0022883571218699217,3.0,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02939_chp_0000_reader_08101_31_seg_live_skype_162.wav,1305.9207868001224,679.4412980219681,1246.005607321459,320.21478865917373,2488.982815964523,1136.259123367736,0.009639976546168327,0.014773326925933361,2.8,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02947_chp_0001_reader_10156_34_seg_live_phone_163.wav,1084.6400159052432,474.7919979564908,905.8285313582292,201.723960749152,2049.0960099750623,832.154295667753,0.0013769312063232064,0.0022821223828941584,2.4,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02947_chp_0001_reader_10156_34_seg_live_skype_163.wav,1287.4981438743312,862.3173220645552,1283.1512593019925,392.90485294044873,2287.2116583541147,1449.9632143582817,0.014631503261625767,0.027427759021520615,2.6,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02955_chp_0003_reader_01516_0_seg_live_phone_164.wav,1200.642446541699,510.3108922712303,828.836110039871,184.541776801708,2017.77300443459,756.6117259395114,0.0013770306250080466,0.0020122546702623367,2.25,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02955_chp_0003_reader_01516_0_seg_live_skype_164.wav,1411.1047064206505,651.2627581882657,1119.533940901381,330.6054049731744,2340.2161862527714,1060.2637759366266,0.002788508776575327,0.006128114648163319,2.6,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02972_chp_0050_reader_02616_12_seg_live_phone_165.wav,968.9288063632914,465.7270263357163,860.3572093956266,246.27740422081186,1817.831215970962,910.2147686465621,0.0010698264231905341,0.0017901766113936901,2.125,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02972_chp_0050_reader_02616_12_seg_live_skype_165.wav,1324.4577761826008,1000.1593842100751,1346.338393196171,419.39372140708815,2321.744555353902,1650.3890325774512,0.012904375791549683,0.023370247334241867,3.2,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02999_chp_0003_reader_07666_23_seg_live_phone_166.wav,974.9491946286578,603.8261260146827,795.5678362315308,247.49517877684505,1612.8917378917379,954.9135157190742,0.00043916981667280197,0.0014516001101583242,3.0,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_02999_chp_0003_reader_07666_23_seg_live_skype_166.wav,1545.9210229471807,1130.786946475822,1545.1387074452352,428.5755148746827,2769.3198005698005,1998.7784670701915,0.019826414063572884,0.03628050163388252,3.2,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03044_chp_0001_reader_08135_16_seg_live_phone_168.wav,1102.6219973336174,405.5114696492517,962.0601304992819,202.778689893443,2135.9011627906975,781.9585078274706,0.0015622610226273537,0.002206103876233101,1.6,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03044_chp_0001_reader_08135_16_seg_live_skype_168.wav,1064.2110143722052,460.6959486856741,1207.2305770812318,239.2243794434576,1941.9123754152824,887.6730585883577,0.006477990187704563,0.009313355199992657,1.75,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03044_chp_0010_reader_10028_17_seg_live_phone_169.wav,869.4663438567597,370.5294182376823,803.5115251715434,263.68395443913704,1635.5321507760532,866.5094169781959,0.0014811859000474215,0.0026377153117209673,2.4,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03044_chp_0010_reader_10028_17_seg_live_skype_169.wav,859.6192027277839,510.23967026106897,1035.172104092433,403.151322135778,1448.8982815964523,1094.1861949400727,0.006037429440766573,0.010193645022809505,2.75,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03046_chp_0002_reader_10193_16_seg_live_phone_170.wav,770.0193773769616,344.0329395151407,739.5936771269188,218.58915432559343,1295.9398379052368,784.0273899429212,0.0005826911656185985,0.0020401189103722572,2.2,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03046_chp_0002_reader_10193_16_seg_live_skype_170.wav,1052.307918682788,745.0463613886858,1217.3197484274438,502.10096330026414,1931.0707605985037,1601.337600008071,0.0068302699364721775,0.018256135284900665,1.6,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03050_chp_0038_reader_01464_18_seg_live_phone_171.wav,1076.9307079567577,447.2012254576508,939.3785082170865,219.26742658854758,2123.4419515669515,797.1981138764692,0.0009832120267674327,0.0024386930745095015,2.0,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03050_chp_0038_reader_01464_18_seg_live_skype_171.wav,1151.4953246635655,662.8597032565548,1234.7825831364407,414.01868788870917,2257.389601139601,1300.8283195567938,0.01008304487913847,0.018122350797057152,2.2,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03063_chp_0018_reader_07471_19_seg_live_phone_172.wav,1082.184265048716,387.56547685375295,966.3603507565307,206.69876324848298,2180.848115299335,821.6996150355385,0.0009565316140651703,0.0019846244249492884,2.8,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03063_chp_0018_reader_07471_19_seg_live_skype_172.wav,1079.88398113806,496.1913844910697,1148.5203645639622,272.3008149551758,2076.254157427938,1010.2162106964208,0.00410196790471673,0.007991748861968517,3.0,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03063_chp_0030_reader_07461_10_seg_live_phone_173.wav,825.8701112682073,407.1843136111023,857.2191877285647,236.75424179018347,1635.1671656686626,946.7966448643014,0.0007772016688250005,0.001720275031402707,1.8,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03063_chp_0030_reader_07461_10_seg_live_skype_173.wav,1246.2757311143148,1017.4577703427174,1412.769682392108,428.046716996333,2275.4491017964074,1761.5532104269123,0.006354715209454298,0.012106706388294697,2.2,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03072_chp_0004_reader_01440_24_seg_live_phone_174.wav,1018.5292921309327,405.3515332698658,873.8713843494469,198.83377929009146,1940.6457986688852,784.9244493951932,0.0007045337115414441,0.0013230026233941317,3.6,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03072_chp_0004_reader_01440_24_seg_live_skype_174.wav,1447.590199860736,947.6352473526688,1409.1854780014514,444.90623479339826,2676.5287021630616,1586.9135379935483,0.01589653082191944,0.025159064680337906,3.0,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03074_chp_0011_reader_08933_5_seg_live_phone_175.wav,1020.4448695928108,527.5480893867192,881.0746585837469,233.80310994747666,1907.1851620947632,913.162300771902,0.0011148302583023906,0.002969122724607587,3.0,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03074_chp_0011_reader_08933_5_seg_live_skype_175.wav,1047.1421176860692,784.1753689117307,1113.4115326105818,374.9132247419525,1851.7378428927682,1374.97613356649,0.006798484828323126,0.014549460262060165,2.6,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03074_chp_0038_reader_09251_4_seg_live_phone_176.wav,959.0996998155558,327.3876277750704,878.93610437504,195.3706154356528,1919.2930911680912,731.3394900219645,0.0005861916579306126,0.001097180531360209,3.0,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03074_chp_0038_reader_09251_4_seg_live_skype_176.wav,1276.4835241749458,848.9410583082276,1382.1408380724781,544.2887676250635,2443.1980056980055,1726.210683999824,0.009952429682016373,0.014583170413970947,3.0,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03091_chp_0025_reader_00291_22_seg_live_phone_177.wav,1140.21756159452,565.199944308852,957.5485159135613,217.3402369094548,2197.362956810631,835.0418423269413,0.0013621128164231777,0.0025498694740235806,3.0,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03091_chp_0025_reader_00291_22_seg_live_skype_177.wav,1212.5148186223632,803.0837160243979,1349.0414894656885,379.416324152262,2343.3866279069766,1436.3905075097537,0.008007274009287357,0.015119685791432858,2.8,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03094_chp_0015_reader_00453_1_seg_live_phone_178.wav,875.9266953271854,393.598573800208,803.307109449568,230.63153952160633,1626.8432395644284,833.3749230204342,0.0007647180464118719,0.0017159362323582172,2.1666666666666696,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03094_chp_0015_reader_00453_1_seg_live_skype_178.wav,1374.463628555272,1024.0385137837397,1525.5250242644354,503.0473821601874,2542.2243647912887,1941.165310079102,0.011659122072160244,0.02118423581123352,1.6,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03111_chp_0004_reader_06682_2_seg_live_phone_179.wav,936.6774657589356,422.39997415785115,859.4958299882243,223.06924123895834,1783.7827306733168,869.104924616832,0.0014108773320913315,0.002428182866424322,2.4,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03111_chp_0004_reader_06682_2_seg_live_skype_179.wav,1229.5512439953989,961.0896132823322,1348.632528177348,407.4432240557067,2205.5018703241894,1636.434560701549,0.007673194166272879,0.014533261768519878,2.2,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03134_chp_0001_reader_03640_24_seg_live_phone_180.wav,986.6539238638488,429.23239930835234,875.3262447712214,213.39669977655285,1848.9236688851913,833.2855593003483,0.00087380112381652,0.0015607603127136827,2.6,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03134_chp_0001_reader_03640_24_seg_live_skype_180.wav,1109.5374694646637,692.1765085392988,1154.1582788017508,375.0911557101403,1975.821547420965,1296.5469877080404,0.007878724485635757,0.019032316282391548,3.2,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03152_chp_0023_reader_06007_7_seg_live_phone_181.wav,906.483772108462,328.1024000934127,851.5312593240491,221.83799145971454,1742.2097578347577,851.7740249684662,0.0009156260057352483,0.0022291492205113173,2.8,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03152_chp_0023_reader_06007_7_seg_live_skype_181.wav,1103.1260421539732,536.2962079165378,1303.3555567739509,409.6952815599339,2251.246438746439,1314.230139336235,0.007539518177509308,0.014051084406673908,2.6,
/Users/jonassvirkaer/Desktop/python_projekter/P2 - Projekt/NISQA_Corpus/NISQA_TRAIN_LIVE/deg/book_03156_chp_0002_reader_07870_11_seg_live_phone_182.wav,852.1568207420319,399.4565141891994,766.5467624747735,284.64673487682785,1562.2164246823957,877.2681487982097,0.0010174578055739403,0.0018599170725792646,2.57142857142857,
